iter	Logloss
351	0.2749037471
352	0.2748549134
353	0.2747785587
354	0.2747112579
355	0.2745823643
356	0.2744384903
357	0.2743515619
358	0.2742518185
359	0.274161873
360	0.2740822642
361	0.273851522
362	0.2737927419
363	0.2737599684
364	0.2737005932
365	0.2736402646
366	0.2735282987
367	0.27349871
368	0.2734582107
369	0.2734100401
370	0.273353082
371	0.2732855937
372	0.2731963873
373	0.2731403424
374	0.2730953672
375	0.2730463002
376	0.272982181
377	0.2729016512
378	0.2728585225
379	0.2727748214
380	0.2727319601
381	0.2726949622
382	0.2726051607
383	0.2723540849
384	0.2722634546
385	0.2721516726
386	0.2721274791
387	0.2720916745
388	0.2720318431
389	0.2719845418
390	0.2718901386
391	0.2717386186
392	0.2717002728
393	0.2716063132
394	0.2715573579
395	0.2715054744
396	0.2714167168
397	0.2713593809
398	0.27114749
399	0.2710658099
400	0.2709797632
401	0.2709501846
402	0.2707915405
403	0.2707680757
404	0.270690521
405	0.2706647076
406	0.2706129162
407	0.2705563557
408	0.2704867884
409	0.270411435
410	0.2703757358
411	0.2703031641
412	0.2702296065
413	0.2701161
414	0.2700793735
415	0.2700491652
416	0.2700193004
417	0.2699959191
418	0.2699569366
419	0.2698963284
420	0.2698215149
421	0.2697571583
422	0.2697051921
423	0.26963561
424	0.2696180169
425	0.2695550106
426	0.2695012562
427	0.2694543543
428	0.269431512
429	0.2693727551
430	0.2693467893
431	0.269320859
432	0.2692838115
433	0.2692432238
434	0.2691565173
435	0.2690816981
436	0.2690337159
437	0.2689412505
438	0.2689009587
439	0.2687750431
440	0.2687209936
441	0.2686506339
442	0.2686087652
443	0.2685386674
444	0.2685213906
445	0.2682607482
446	0.2681830815
447	0.2681667583
448	0.2681054212
449	0.2680934143
450	0.2680752681
451	0.2680480495
452	0.2680242059
453	0.2679697924
454	0.2679553625
455	0.2679358545
456	0.2679049373
457	0.2678429399
458	0.26769003
459	0.2676413708
460	0.2676179749
461	0.2675926039
462	0.2674813883
463	0.2674019844
464	0.2673814062
465	0.2673327567
466	0.2672778399
467	0.2672453163
468	0.2671389545
469	0.2670862028
470	0.267080528
471	0.267030507
472	0.2669834663
473	0.266958175
474	0.2668764575
475	0.2668402417
476	0.2668279878
477	0.2668140821
478	0.2667690811
479	0.2666957278
480	0.266653964
481	0.2666282318
482	0.266546469
483	0.2665023303
484	0.2664721069
485	0.2664315083
486	0.2663861667
487	0.2663600044
488	0.2663214351
489	0.2662906558
490	0.2662544812
491	0.2662407254
492	0.2662103489
493	0.266167013
494	0.2661237715
495	0.2660689141
496	0.2660142085
497	0.2659442461
498	0.2659250556
499	0.265917352
500	0.2658724011
501	0.2657872052
502	0.2657504535
503	0.2657336817
504	0.2657213065
505	0.2657017141
506	0.2656534373
507	0.265640771
508	0.2656240025
509	0.2656061594
510	0.2655642393
511	0.2655377246
512	0.2653766383
513	0.2653118008
514	0.2652784554
515	0.2652543381
516	0.2652174277
517	0.2651679489
518	0.2651604025
519	0.265134173
520	0.2651038978
521	0.2650594258
522	0.2650484411
523	0.2650051524
524	0.2649763811
525	0.2649520603
526	0.2648964435
527	0.2648848551
528	0.264815923
529	0.2648012603
530	0.2647721573
531	0.2646942455
532	0.2646675635
533	0.2645983763
534	0.2645662029
535	0.2645488699
536	0.2645350688
537	0.2644962514
538	0.2644804334
539	0.2644497443
540	0.2643851579
541	0.2643391521
542	0.2643233072
543	0.2642958648
544	0.264252503
545	0.2642128455
546	0.2642076348
547	0.2641830277
548	0.264156539
549	0.2641266692
550	0.2640768776
551	0.2640132334
552	0.2639855849
553	0.2639656907
554	0.2639507263
555	0.26393328
556	0.2639110276
557	0.2638513112
558	0.2638452444
559	0.2637625716
560	0.263701404
561	0.2636639061
562	0.2635934025
563	0.2635774838
564	0.2635199171
565	0.2634534583
566	0.2634130436
567	0.2633872818
568	0.2632401506
569	0.2631719305
570	0.2631480827
571	0.2631036481
572	0.2630872792
573	0.2630413744
574	0.2630242643
575	0.2629989512
576	0.2629454868
577	0.2629188296
578	0.2628856662
579	0.2628303825
580	0.2627940143
581	0.262746752
582	0.2626882039
583	0.2626367588
584	0.2626165191
585	0.2625490081
586	0.2625159639
587	0.2624751463
588	0.2624571043
589	0.2624275625
590	0.2623677671
591	0.2623444864
592	0.2623021235
593	0.2622670346
594	0.2622338437
595	0.262191942
596	0.2621644283
597	0.2621113013
598	0.2620858486
599	0.2620658142
600	0.2620487723
601	0.2620340085
602	0.2619705912
603	0.2619187819
604	0.2619038492
605	0.2618705314
606	0.2618484323
607	0.2618169143
608	0.2617776214
609	0.2617372421
610	0.261614047
611	0.261583005
612	0.2615562061
613	0.2615417129
614	0.2614765745
615	0.2614655787
616	0.2614403723
617	0.2614100637
618	0.2613429426
619	0.2613035865
620	0.2612745487
621	0.2612309717
622	0.2612028758
623	0.2611424305
624	0.2610933943
625	0.2610377528
626	0.261017232
627	0.2609672943
628	0.260938148
629	0.2609198392
630	0.260867485
631	0.2608363906
632	0.2608071988
633	0.260800864
634	0.260762926
635	0.2607398336
636	0.2606960467
637	0.2606437215
638	0.2606270065
639	0.2605637759
640	0.2605541119
641	0.2605084559
642	0.2604453817
643	0.2604245724
644	0.2603684464
645	0.2603166529
646	0.2602481909
647	0.2601359914
648	0.260086642
649	0.260064926
650	0.2600436032
651	0.2600281778
652	0.2600110032
653	0.2599666786
654	0.2599525112
655	0.2599195275
656	0.2598986055
657	0.2598344011
658	0.2597874296
659	0.2597471241
660	0.2597022787
661	0.2595699092
662	0.2595494059
663	0.2595382259
664	0.259500959
665	0.2594595694
666	0.2594283169
667	0.259377407
668	0.2593356445
669	0.2592784114
670	0.2592385451
671	0.2591317142
672	0.25910053
673	0.2590548211
674	0.2590480371
675	0.2589904469
676	0.2589530419
677	0.2589255802
678	0.2589008146
679	0.2588860709
680	0.258853812
681	0.2588435743
682	0.2587318946
683	0.2587171843
684	0.258707592
685	0.2586696931
686	0.2586468756
687	0.2586177169
688	0.2585309909
689	0.2584855441
690	0.2584364711
691	0.2584011995
692	0.2583585174
693	0.2583357896
694	0.2583060228
695	0.2582894995
696	0.2582563587
697	0.258237361
698	0.2582178485
699	0.2581553777
700	0.2581298762
701	0.2580718276
702	0.2580537359
703	0.2580434742
704	0.2580197895
705	0.2579912109
706	0.2579725883
707	0.2579679173
708	0.2579572153
709	0.2578986684
710	0.2578799889
711	0.2578696148
712	0.2577887989
713	0.2577692916
714	0.2577040342
715	0.2576746109
716	0.2575823491
717	0.2575611119
718	0.2575051994
719	0.2574817511
720	0.2574044041
721	0.2573842071
722	0.2573683416
723	0.2573285341
724	0.2573045943
725	0.257284593
726	0.2572398042
727	0.2571499136
728	0.2571127879
729	0.2570497717
730	0.2570200507
731	0.2569268297
732	0.2569071205
733	0.2568708042
734	0.2568461911
735	0.2568186487
736	0.256811993
737	0.2567702192
738	0.256718403
739	0.256691315
740	0.2566407496
741	0.2565962032
742	0.2565592369
743	0.2565343273
744	0.2564491498
745	0.2564198909
746	0.2563913311
747	0.2563701088
748	0.2563552351
749	0.2563278681
750	0.2562883611
751	0.2562679894
752	0.25623778
753	0.2562295776
754	0.2562074507
755	0.2561569172
756	0.2561484736
757	0.2561100961
758	0.2560844313
759	0.2560266358
760	0.2559624934
761	0.2559345374
762	0.2559122508
763	0.2558764737
764	0.2558019233
765	0.2557775395
766	0.255765644
767	0.2557115906
768	0.255679671
769	0.2556716015
770	0.2556493334
771	0.2556269192
772	0.255554922
773	0.25552859
774	0.2554023501
775	0.2553187901
776	0.2552575393
777	0.2552073228
778	0.255181017
779	0.2551601613
780	0.2551456167
781	0.2550966708
782	0.2550779997
783	0.2550739388
784	0.2550360374
785	0.255001226
786	0.2549637041
787	0.2549471038
788	0.2549001627
789	0.2548616822
790	0.2548560502
791	0.2548166552
792	0.2548057493
793	0.2547908456
794	0.2547720723
795	0.2547508132
796	0.2547124605
797	0.254664065
798	0.2546521523
799	0.2546231395
800	0.2546171192
801	0.2545906902
802	0.254554939
803	0.2545320776
804	0.254517681
805	0.2544389517
806	0.2544037851
807	0.2543258821
808	0.2542852261
809	0.2542341468
810	0.2542018523
811	0.2541903587
812	0.2541570492
813	0.254089198
814	0.2540503908
815	0.2540336366
816	0.2539944153
817	0.2539737141
818	0.253929115
819	0.2539236629
820	0.2539009916
821	0.2538680294
822	0.2538200867
823	0.2537876762
824	0.2537428768
825	0.2537006127
826	0.2536618464
827	0.2536281773
828	0.2536220567
829	0.253579718
830	0.253569244
831	0.2535017669
832	0.2534537409
833	0.2534266428
834	0.2534114564
835	0.2533887353
836	0.25335204
837	0.2533086301
838	0.2532686166
839	0.2532428478
840	0.2531981023
841	0.2531760605
842	0.2531403509
843	0.2530854466
844	0.253031992
845	0.2529987413
846	0.2529551764
847	0.2529325771
848	0.2529133586
849	0.2528709187
850	0.2528569691
851	0.25281992
852	0.2527835878
853	0.2527593693
854	0.2527126801
855	0.2526738416
856	0.252637003
857	0.252561548
858	0.2525366157
859	0.2524862397
860	0.2524541002
861	0.2524254107
862	0.2524100679
863	0.2523892008
864	0.2523458726
865	0.2523256842
866	0.2523026335
867	0.2523001255
868	0.2522894053
869	0.2522563755
870	0.2522226563
871	0.2522009104
872	0.2521613673
873	0.2521437766
874	0.2521406335
875	0.2520587429
876	0.2520323485
877	0.2520140012
878	0.2519816892
879	0.2519644021
880	0.2519295878
881	0.2518847314
882	0.2518581187
883	0.2518242999
884	0.2518074969
885	0.251766149
886	0.2517220864
887	0.2516459869
888	0.2515985446
889	0.2514622268
890	0.2514465519
891	0.2514151146
892	0.2513726534
893	0.2513611908
894	0.2513297906
895	0.2513161107
896	0.2513007185
897	0.251264397
898	0.2512374268
899	0.2512146224
900	0.2511551255
901	0.2511228385
902	0.2511076349
903	0.2510808927
904	0.2510471955
905	0.2509922561
906	0.2509541233
907	0.2509151464
908	0.2508975509
909	0.2508641489
910	0.2508459998
911	0.250801459
912	0.250767577
913	0.2507450222
914	0.2507295908
915	0.2507198646
916	0.2507087072
917	0.2506915251
918	0.2506209267
919	0.2505874637
920	0.2505302415
921	0.2505150296
922	0.2504990177
923	0.2504804776
924	0.250438337
925	0.2504197718
926	0.250397647
927	0.2503848864
928	0.2503647705
929	0.2503466825
930	0.250329548
931	0.250285568
932	0.2502461782
933	0.2501942481
934	0.2501668154
935	0.2501281069
936	0.2500962214
937	0.2500792612
938	0.2500472918
939	0.2500131413
940	0.2499968385
941	0.2499753711
942	0.2499555718
943	0.2499324857
944	0.2499150284
945	0.249902797
946	0.249893029
947	0.2498465791
948	0.249815696
949	0.2497754157
950	0.2497324952
951	0.2497090226
952	0.2496893284
953	0.249623843
954	0.2495872862
955	0.2495580239
956	0.2495227251
957	0.2494965404
958	0.2494819881
959	0.2494374026
960	0.2494200841
961	0.2493738746
962	0.2493419398
963	0.2493139846
964	0.2493010892
965	0.2492719162
966	0.2492438186
967	0.2492285161
968	0.2492045715
969	0.2491795606
970	0.2491571508
971	0.2490936105
972	0.2490712302
973	0.249036696
974	0.2490156126
975	0.2489505968
976	0.2489039021
977	0.2488455883
978	0.2488197081
979	0.2488097497
980	0.2487665661
981	0.2487355903
982	0.2486977231
983	0.2486667167
984	0.2486517483
985	0.2486344707
986	0.2486250256
987	0.2485991401
988	0.2485503967
989	0.2485078217
990	0.2485007108
991	0.2484751572
992	0.2484548313
993	0.248419195
994	0.2483395569
995	0.2482682249
996	0.2482600908
997	0.2482378707
998	0.2481964923
999	0.24817869
